id,gender,age,company_name,intern_role,internship_duration,academic_gpa,number_of_internships_completed,number_of_certification,intern_technical_skills,programming_level,technical_skills_required,technical_interview_score,education,department,internship_success
3faadc21-df2b-4e3e-bdf5-8d318679e23f,male,25,CLIMDES,Machine Learning,12,3.98,4,9,"['HTML', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",239,graduate,Computer Science,True
c44653bb-f175-4d81-b716-dd40d08fad80,female,24,CLIMDES,Frontend,12,2.84,1,2,"['Excel', 'R', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",156,graduate,Engineering,False
c3c371cb-99b8-409f-82ae-9040db24a467,female,22,CLIMDES,Frontend,6,2.91,1,2,"['Excel', 'R', 'JavaScript']",Beginner,"['HTML', 'CSS', 'JavaScript']",164,graduate,Statistics,False
8b6a37df-611a-406c-a7ba-e2fc3b69bdcf,male,22,CLIMDES,Machine Learning,12,2.99,0,2,"['Pandas', 'PowerPoint', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",168,graduate,Computer Science,False
48a74154-84ac-482c-8fe5-cadfd5c18900,male,24,CLIMDES,Backend,6,3.54,2,9,"['Python', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",226,student,Computer Science,True
8fcbdebf-b0cb-4da7-af96-4c01487c4741,male,24,CLIMDES,Frontend,3,2.6,1,1,"['Excel', 'CSS', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",160,graduate,Mathematics,False
5d3f94bf-d76a-440c-ae2a-ce6778e2aff2,female,23,CLIMDES,Backend,6,3.79,2,6,"['C', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",229,student,Computer Science,True
ab0fa671-f381-4c3f-ba90-6ff94f6fd183,female,21,CLIMDES,Frontend,12,2.99,1,0,"['Excel', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",162,student,Computer Science,False
6f05ea21-c173-4a8e-875c-feae4423951e,male,23,CLIMDES,Backend,3,3.83,3,8,"['SQL', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",223,student,Engineering,True
9a6fe7f5-6f70-41a3-bf58-20bba5e0c47b,male,25,CLIMDES,Machine Learning,3,2.01,2,1,"['SQL', 'Excel', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",196,student,Engineering,False
d158debb-ff10-4d10-82b3-62b6fb62a226,male,21,CLIMDES,Machine Learning,3,2.34,1,0,"['PowerPoint', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",172,student,Engineering,False
ad978126-34fc-4f87-b78f-24ec3feb6b66,female,23,CLIMDES,Machine Learning,12,2.01,1,1,"['SQL', 'Python', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",197,student,Mathematics,False
f8cc02b5-0000-4173-ab10-00fb6db1cec0,male,22,CLIMDES,Backend,12,2.78,1,1,"['SQL', 'Java', 'C']",Beginner,"['Python', 'Java', 'SQL']",186,graduate,Computer Science,False
84937543-aeee-47b1-b0c3-9aa7b94b4db9,male,22,CLIMDES,Backend,12,3.72,5,3,"['C', 'Python', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",228,graduate,Mathematics,True
c3be8d74-09c2-4319-99f5-884b44d9d432,male,25,CLIMDES,Frontend,3,2.82,0,1,"['Python', 'Excel', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",167,graduate,Engineering,False
cd794642-2172-4117-b4df-16ae0d439136,female,25,CLIMDES,Backend,6,3.89,5,7,"['Java', 'C++', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",234,graduate,Statistics,True
58e4bd4a-641c-4024-a0fc-85c479b2278e,female,24,CLIMDES,Machine Learning,12,2.86,1,0,"['HTML', 'Python', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",162,student,Engineering,False
dca397df-e89f-4e36-bce6-cac9a1bc9ccf,male,24,CLIMDES,Frontend,3,2.92,2,2,"['Python', 'CSS', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",178,graduate,Statistics,False
53630c7a-9898-452b-84b7-4185761f87cd,female,25,CLIMDES,Frontend,12,3.61,4,7,"['HTML', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",224,student,Engineering,True
5418a4ae-d327-405c-bb4b-a60c539ae0cc,male,22,CLIMDES,Backend,3,2.34,1,0,"['C++', 'SQL', 'C']",Beginner,"['Python', 'Java', 'SQL']",172,graduate,Mathematics,False
7b11a58c-f26d-48c0-a312-a1fca65c732f,male,24,CLIMDES,Machine Learning,12,2.05,2,0,"['Excel', 'Pandas', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",197,student,Engineering,False
ce813738-e859-4f0f-93ec-827f5fde3787,male,21,CLIMDES,Frontend,12,2.42,0,0,"['SQL', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",197,graduate,Statistics,False
7d633fba-9ef6-401f-a0d4-5297955e9d8e,male,23,CLIMDES,Frontend,3,3.68,2,10,"['HTML', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",237,graduate,Mathematics,True
92b040be-ac90-4c91-893f-a867a317127b,female,23,CLIMDES,Frontend,3,3.97,4,8,"['HTML', 'JavaScript', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",242,graduate,Mathematics,True
a75c668d-cec7-478d-8c39-272b380345bd,male,22,CLIMDES,Machine Learning,6,3.77,4,10,"['SQL', 'Python', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,student,Computer Science,True
02b55af7-6b2e-44c2-bcb1-9fffc33de210,male,24,CLIMDES,Machine Learning,6,3.0,1,1,"['Pandas', 'Python', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",154,graduate,Computer Science,False
35833457-3172-449e-81a4-4ce44f373e68,male,21,CLIMDES,Machine Learning,6,2.76,0,0,"['HTML', 'SQL', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",179,student,Engineering,False
6bcca761-e8a9-46fb-a6d4-a48e695e2cce,male,25,CLIMDES,Frontend,3,2.72,0,2,"['JavaScript', 'R', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",192,graduate,Statistics,False
9a0176fa-0e4e-4e67-9387-19c65459b61b,female,25,CLIMDES,Frontend,6,2.13,0,1,"['SQL', 'Excel', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",184,student,Engineering,False
12e97c7e-f9f2-4fd8-8a67-ad708b3af6e5,female,21,CLIMDES,Backend,6,2.18,1,0,"['CSS', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",178,graduate,Mathematics,False
1ef565f2-b2b3-46e5-b546-9786e68b8340,female,22,CLIMDES,Backend,12,2.81,2,0,"['CSS', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",167,student,Mathematics,False
f00a4e31-1712-4e3c-b096-723ee5ab0b8f,male,23,CLIMDES,Machine Learning,12,3.64,5,7,"['Python', 'Machine Learning', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",229,graduate,Statistics,True
89f10bdc-664d-4e74-9f55-27462e49649b,female,24,CLIMDES,Backend,3,2.34,0,1,"['SQL', 'CSS', 'Java']",Beginner,"['Python', 'Java', 'SQL']",185,graduate,Mathematics,False
1f9277c1-9e40-41a0-a854-8bcfc306f015,male,25,CLIMDES,Frontend,3,3.81,4,4,"['HTML', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",237,student,Statistics,True
2b215ac2-448b-44d0-ac3d-a1d640858074,female,22,CLIMDES,Frontend,3,2.92,0,1,"['Excel', 'Python', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",187,graduate,Computer Science,False
bb70c81f-ce9c-477c-b38a-6f1c0e42bd4d,female,21,CLIMDES,Frontend,6,3.52,2,6,"['JavaScript', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",226,student,Computer Science,True
8e468e34-c9a3-4f61-acc0-1c346d0d747d,female,23,CLIMDES,Machine Learning,6,2.89,0,1,"['SQL', 'Python', 'HTML']",Beginner,"['Python', 'SQL', 'Machine Learning']",182,graduate,Computer Science,False
90db234d-b201-4386-a385-35e25dbea53e,male,22,CLIMDES,Frontend,6,3.63,2,4,"['HTML', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",220,graduate,Mathematics,True
b0c67d57-6f27-40f6-9296-8721ef7ac5b7,male,24,CLIMDES,Backend,6,3.84,3,8,"['Java', 'Python', 'C']",Intermediate,"['Python', 'Java', 'SQL']",226,graduate,Mathematics,True
46251837-d325-4167-ac1f-d2ae2d63d97c,female,21,CLIMDES,Frontend,6,3.89,5,8,"['HTML', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",246,graduate,Computer Science,True
510a4cb9-845f-4a05-ab75-31fa5dcae33e,female,24,CLIMDES,Frontend,3,2.59,2,0,"['Python', 'SQL', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",180,student,Mathematics,False
c0e97609-f0ef-4124-b4fa-74d6e6d84a2b,male,25,CLIMDES,Frontend,6,2.75,2,0,"['SQL', 'JavaScript', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",190,graduate,Computer Science,False
36b83af3-6f14-4ef8-a30e-ed10ff430b92,male,24,CLIMDES,Machine Learning,3,3.58,3,8,"['CSS', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",234,student,Computer Science,True
a9bef265-4d88-4e3c-b636-185bd7ece06f,female,23,CLIMDES,Frontend,12,2.44,0,2,"['CSS', 'JavaScript', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",188,graduate,Statistics,False
50621597-b645-41b5-81e5-b96fd105236f,male,21,CLIMDES,Machine Learning,12,3.8,5,3,"['Python', 'SQL', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",243,graduate,Mathematics,True
ae7a8ec3-dd0a-47c9-8f02-72e43a03faaa,female,23,CLIMDES,Machine Learning,3,3.99,5,5,"['Machine Learning', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",232,graduate,Computer Science,True
1a69a46d-5d93-4170-b177-8bd6991dc844,male,23,CLIMDES,Machine Learning,12,2.68,0,1,"['Python', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",169,graduate,Computer Science,False
fdc34c6a-62c5-4ccf-9a66-9ae681a03f37,female,23,CLIMDES,Backend,6,2.78,1,1,"['C', 'Java', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",170,graduate,Statistics,False
4f299899-8cad-4b5d-b9e8-b0ce2951b327,male,25,CLIMDES,Machine Learning,3,2.45,2,1,"['HTML', 'Pandas', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",154,graduate,Statistics,False
ea5b32fa-8adc-4bcd-8875-2c98e20cdf46,male,25,CLIMDES,Frontend,6,2.76,1,0,"['R', 'SQL', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",153,graduate,Mathematics,False
8e437ae3-76d5-4cad-ad50-6d55235b74cd,male,21,CLIMDES,Frontend,12,3.7,4,3,"['JavaScript', 'HTML', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",220,student,Statistics,True
4bbfa507-5eb6-43e0-b6d3-3d7d9eebf7e1,male,23,CLIMDES,Machine Learning,12,3.77,1,7,"['Python', 'CSS', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",222,student,Mathematics,True
2ccc8fa3-3537-481b-9442-777351b562dc,female,25,CLIMDES,Frontend,12,3.88,1,3,"['JavaScript', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",239,graduate,Computer Science,True
1d3897eb-508c-4182-9127-353ac53c7bac,male,25,CLIMDES,Backend,6,2.19,0,0,"['SQL', 'C++', 'Java']",Beginner,"['Python', 'Java', 'SQL']",180,graduate,Computer Science,False
621dd183-d800-4f40-83ea-189164b931ec,female,24,CLIMDES,Backend,3,3.95,1,9,"['SQL', 'Python', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",232,student,Engineering,True
873690be-b556-4278-acd4-eeb1a325fc6b,female,22,CLIMDES,Backend,6,2.51,2,0,"['C++', 'C', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",164,graduate,Mathematics,False
88fe3028-346b-41fd-b6f1-45c7e496593a,female,23,CLIMDES,Machine Learning,12,2.54,2,0,"['Pandas', 'Excel', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",174,graduate,Mathematics,False
74cd74f9-8dd4-4e8f-901e-ec11d4c81379,female,25,CLIMDES,Frontend,12,2.73,1,1,"['CSS', 'R', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",153,graduate,Statistics,False
9f191102-d4ec-45b0-be25-7a470ef24a3a,male,22,CLIMDES,Backend,12,3.82,4,8,"['Java', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",226,student,Engineering,True
fe746442-0b2c-4fb5-ac94-c8abf1c2ba82,male,24,CLIMDES,Backend,6,2.27,0,1,"['Java', 'CSS', 'C']",Intermediate,"['Python', 'Java', 'SQL']",171,student,Statistics,False
2723169c-5474-4d26-92df-6737fd7737ae,male,22,CLIMDES,Machine Learning,3,2.19,2,1,"['Excel', 'Python', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",191,student,Computer Science,False
8a583350-85cf-4457-9007-9f64ca9a7120,female,22,CLIMDES,Backend,3,2.68,0,1,"['CSS', 'Java', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",173,graduate,Mathematics,False
18b6106c-a59a-42c8-8703-0961f8a5dd03,male,21,CLIMDES,Backend,12,2.24,0,2,"['Java', 'CSS', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",152,student,Mathematics,False
ea269745-7154-47f5-bd99-c054658da368,female,22,CLIMDES,Machine Learning,12,3.76,1,7,"['Python', 'Machine Learning', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",230,graduate,Engineering,True
11e2b648-f761-4895-a117-b46e5dd2074e,male,22,CLIMDES,Frontend,6,2.49,0,0,"['SQL', 'Python', 'CSS']",Beginner,"['HTML', 'CSS', 'JavaScript']",168,student,Engineering,False
58c7ce50-89b9-4eda-8f35-bb09ef45de7c,male,23,CLIMDES,Backend,12,3.57,4,4,"['C', 'Java', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",222,graduate,Mathematics,True
a6c294f0-1d24-4bb9-82c5-722526b0e47f,male,25,CLIMDES,Backend,3,3.57,2,9,"['Python', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",223,graduate,Mathematics,True
8d635ff6-2026-4853-8db0-ba46bb8dbd0e,female,25,CLIMDES,Backend,6,2.38,0,1,"['C', 'Java', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",187,graduate,Mathematics,False
9f373429-c645-453f-8409-d8592c8dd251,male,22,CLIMDES,Machine Learning,3,3.85,3,4,"['SQL', 'CSS', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",230,student,Engineering,True
27c7fa56-46b4-4345-b24b-6334677ebcd7,female,24,CLIMDES,Frontend,12,2.94,2,1,"['SQL', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",190,graduate,Statistics,False
cbf8313e-4459-4525-a91c-e8668289e0e0,male,22,CLIMDES,Backend,6,2.53,1,2,"['CSS', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",188,student,Statistics,False
a7779671-08f8-43f8-9f35-9941eb3f9ad7,female,24,CLIMDES,Frontend,3,2.47,0,1,"['R', 'SQL', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",169,graduate,Mathematics,False
15e689e7-173f-4231-b149-e1dada2d5390,female,25,CLIMDES,Frontend,3,3.55,2,8,"['SQL', 'JavaScript', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",248,graduate,Engineering,True
3f64a08c-b0a6-4232-bc49-9c6305ecc42c,female,21,CLIMDES,Backend,12,3.64,4,3,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",248,student,Mathematics,True
baac537a-7499-4a2c-a4dd-6ff7c6a28867,male,21,CLIMDES,Machine Learning,12,2.73,1,0,"['Excel', 'Pandas', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",179,graduate,Engineering,False
c33b9d96-cdf1-4f94-bd66-b81efa806a9b,female,22,CLIMDES,Frontend,12,2.56,1,2,"['JavaScript', 'Excel', 'CSS']",Beginner,"['HTML', 'CSS', 'JavaScript']",155,student,Engineering,False
b4163189-32c0-4f1f-9ebc-9f9396a2dc64,male,25,CLIMDES,Machine Learning,12,2.32,2,1,"['Excel', 'HTML', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",189,graduate,Engineering,False
cbd0c1c8-ad5c-4abd-b487-bbf2bddc0fe5,male,23,CLIMDES,Backend,3,2.17,2,0,"['CSS', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",168,graduate,Computer Science,False
f46deef9-1278-45d3-b13d-5228c216595c,male,21,CLIMDES,Machine Learning,3,2.47,0,1,"['Excel', 'SQL', 'Pandas']",Intermediate,"['Python', 'SQL', 'Machine Learning']",162,student,Computer Science,False
c3b11172-9b78-41e1-89d4-49bade616914,male,22,CLIMDES,Frontend,3,3.76,5,8,"['CSS', 'JavaScript', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",222,graduate,Computer Science,True
c0d9190e-7994-439c-8b03-7ffe2b3a75e0,female,24,CLIMDES,Frontend,3,2.61,2,0,"['CSS', 'JavaScript', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",176,student,Statistics,False
e8900b95-161e-4ef9-ad62-022874679c75,female,23,CLIMDES,Backend,12,3.51,1,10,"['Python', 'SQL', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",229,graduate,Statistics,True
26a6514d-795f-4eb8-8359-cc8bf0a42577,female,24,CLIMDES,Backend,6,2.56,0,0,"['C', 'SQL', 'Java']",Beginner,"['Python', 'Java', 'SQL']",160,graduate,Computer Science,False
223adbc2-802a-4903-8e6b-0e6d2f3c3731,male,22,CLIMDES,Machine Learning,3,2.18,1,1,"['Excel', 'Pandas', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",191,student,Engineering,False
ffef8a38-9a71-443e-878a-a7e5f164675b,male,24,CLIMDES,Machine Learning,12,3.73,3,6,"['SQL', 'Python', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",235,graduate,Computer Science,True
69626b28-1be5-4436-bba1-59d77e464a78,male,25,CLIMDES,Machine Learning,12,2.76,1,1,"['Pandas', 'HTML', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",166,student,Mathematics,False
6dd9482e-6c0f-4028-be5a-b0e6e0b969b6,male,23,CLIMDES,Backend,3,2.53,2,0,"['CSS', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",182,student,Mathematics,False
00bbc2bd-f227-4ae0-9735-e9ddd977bdad,female,21,CLIMDES,Frontend,6,3.54,4,10,"['Python', 'CSS', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",230,student,Mathematics,True
1b066729-6014-452c-99da-1678e013ff0f,female,23,CLIMDES,Backend,6,2.57,0,1,"['Java', 'CSS', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",165,graduate,Computer Science,False
72ece378-8827-4688-bc06-a82032d932d7,male,24,CLIMDES,Machine Learning,3,2.69,1,2,"['PowerPoint', 'SQL', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",179,graduate,Computer Science,False
5cfdf411-0df5-471e-9060-c4e6351b9cdc,female,22,CLIMDES,Backend,3,2.72,1,0,"['C', 'CSS', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",172,graduate,Mathematics,False
45d0e431-6e15-4499-8a7d-114cf7df6822,male,22,CLIMDES,Backend,12,2.47,0,0,"['C', 'Java', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",172,graduate,Statistics,False
70e04876-86d4-4ed1-9f92-e90c9a586615,female,23,CLIMDES,Machine Learning,12,2.88,2,2,"['SQL', 'Python', 'HTML']",Beginner,"['Python', 'SQL', 'Machine Learning']",191,graduate,Mathematics,False
92fbe823-7e8a-4265-9f57-37beaa3b5845,male,25,CLIMDES,Backend,3,3.7,4,7,"['SQL', 'Python', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",245,graduate,Computer Science,True
0f0e58f7-cab7-433b-b146-05a5e30e555a,male,24,CLIMDES,Frontend,3,3.62,5,7,"['CSS', 'JavaScript', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",222,graduate,Engineering,True
c856c712-c458-4d27-a3ac-92a1eccce656,female,23,CLIMDES,Frontend,6,2.96,2,0,"['SQL', 'JavaScript', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",176,student,Engineering,False
0df9376b-9608-43f8-a5cf-95d5797fa8b5,male,21,CLIMDES,Machine Learning,6,3.63,4,4,"['SQL', 'Machine Learning', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",222,graduate,Computer Science,True
3c32c241-f510-4e73-8139-2bc64568b34f,female,24,CLIMDES,Machine Learning,12,2.01,2,1,"['Excel', 'HTML', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",158,student,Statistics,False
b9d7da1e-2821-408f-8239-fe8d5e874215,female,25,CLIMDES,Backend,3,2.53,2,0,"['C', 'Java', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",168,student,Engineering,False
c77de3ac-5344-44be-b9d6-c27a81f8947b,male,23,CLIMDES,Machine Learning,12,3.98,5,5,"['CSS', 'Machine Learning', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",234,student,Engineering,True
62e9dd20-0436-4ada-8ade-d83edfd89932,male,21,CLIMDES,Machine Learning,3,2.42,0,0,"['Excel', 'HTML', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",173,graduate,Computer Science,False
be01db72-20ec-4975-9e2d-32a5eaca6035,male,25,CLIMDES,Frontend,12,2.63,2,1,"['Python', 'R', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",156,student,Computer Science,False
637f44c7-a7db-4f3e-a2d4-e90c2ad10824,male,22,CLIMDES,Backend,6,2.35,2,1,"['C++', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",188,student,Mathematics,False
7880833b-b605-41e6-8203-e1150974412f,male,25,CLIMDES,Machine Learning,12,2.73,0,1,"['PowerPoint', 'Excel', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",162,graduate,Mathematics,False
ab22dca3-9a78-4fd2-b910-7fb197598f9b,male,23,CLIMDES,Machine Learning,12,2.69,2,0,"['PowerPoint', 'HTML', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",174,student,Computer Science,False
942ed387-65b0-472f-b272-08e942213065,male,24,CLIMDES,Machine Learning,3,2.9,2,0,"['SQL', 'PowerPoint', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",167,student,Mathematics,False
e0bf856c-a1ae-4bb6-bdec-74a9b2b4f72f,female,22,CLIMDES,Machine Learning,3,3.61,3,8,"['Python', 'SQL', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",220,student,Statistics,True
ea28a91f-603a-4cb1-8680-c0ee83fe8d8d,female,24,CLIMDES,Backend,12,2.0,0,2,"['SQL', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",172,graduate,Engineering,False
a70b28f8-20c0-4090-983a-459e699072c6,male,25,CLIMDES,Machine Learning,12,3.87,3,9,"['Python', 'SQL', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",229,graduate,Statistics,True
acd9ec8e-33c1-4c42-ae9e-14b8f1bcb23e,female,24,CLIMDES,Frontend,12,3.65,4,9,"['SQL', 'Python', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",244,graduate,Statistics,True
804d1e7b-cb7f-4f3c-80d7-0a8b907ebe6a,female,24,CLIMDES,Backend,3,3.76,3,6,"['Python', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",238,student,Statistics,True
09ca2ca7-4678-419a-9072-544b90445e39,male,24,CLIMDES,Machine Learning,3,3.54,1,7,"['SQL', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",244,graduate,Engineering,True
fb18b456-301a-46fe-a328-507751c57f85,male,22,CLIMDES,Machine Learning,12,2.2,0,1,"['PowerPoint', 'HTML', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",196,student,Engineering,False
bb7317d7-638d-4d10-8e81-3c56753b1c29,male,23,CLIMDES,Backend,12,2.05,2,1,"['C', 'SQL', 'C++']",Beginner,"['Python', 'Java', 'SQL']",189,graduate,Engineering,False
42e62035-a934-4b26-9c75-77ae4d745be3,male,23,CLIMDES,Machine Learning,6,3.87,2,3,"['Machine Learning', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",221,student,Computer Science,True
bbc40ef0-e628-4f0b-a0ec-b5b8641c5557,male,23,CLIMDES,Backend,6,3.79,4,8,"['SQL', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",239,student,Mathematics,True
04ff85a3-2777-48ac-9501-1702d772e0d5,male,21,CLIMDES,Frontend,6,3.93,2,6,"['SQL', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",241,student,Engineering,True
09264c0d-cef5-4c0e-923f-2aaf6757162a,female,22,CLIMDES,Frontend,3,3.87,4,3,"['JavaScript', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",229,student,Engineering,True
5c1670a4-991b-4b09-b4a5-d5c9a14bcf90,female,22,CLIMDES,Backend,6,2.73,1,2,"['CSS', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",189,student,Mathematics,False
7dcc4d7b-9c35-477d-bf8b-88f2ad006fcb,female,22,CLIMDES,Backend,3,3.58,1,8,"['Python', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",248,graduate,Engineering,True
